question,cluster
"Wie kann ein Geschädigter beweisen, dass ein Schaden durch eine Volumenvergrößerung von Schlacke verursacht wurde, wenn dies in Fachkreisen bereits vor 1980 bekannt war?",156
"Welche Rolle spielt das Integritätsinteresse des Eigentümers bei einer Eigentumsverletzung, wenn das Grundstück bereits mit einem Mangel behaftet ist?",17
"Wie kann ein Eigentümer seinen Schadenersatzanspruch geltend machen, wenn das Grundstück bereits mit einem Mangel behaftet ist, der erst später sichtbar wird?",17
"Welche Rechtsgrundlage gilt für die Haftung eines Dritten, wenn er Schlacke auf ein Grundstück liefert, ohne die Bebaubarkeit des Grundstücks zu berücksichtigen?",17
"Wie kann ein Eigentümer nachweisen, dass sein Eigentum durch eine Volumenvergrößerung von Schlacke verletzt wurde, wenn die Schlacke bereits im Grundstück vorhanden war, bevor er es erworben hat?",17
"Welche Bedingungen müssen erfüllt sein, damit ein Schadenersatzanspruch aus unerlaubter Handlung geltend gemacht werden kann, wenn das Grundstück bereits mit einem Mangel behaftet ist?",17
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertrag wegen Geschäftsunfähigkeit einer Partei nichtig ist?",104
Wer kann die Nichtigkeit eines Vertrages aufgrund von Geschäftsunfähigkeit einer Partei rügen?,104
"Unter welchen Bedingungen kann ein Vertragsteil von einem Vertrag zurücktreten, wenn die andere Partei ihre Pflichten nicht erfüllt?",104
Welche Rolle spielt der Wille der Vertragsparteien bei der Bestätigung eines Vertrages nach § 141 BGB?,1
Welche Rechtsgrundlage gilt für den Schenkungswiderruf wegen groben Undanks nach § 530 BGB?,16
Welche Bedeutung hat die Kenntnis oder Zweifel an der Rechtsbeständigkeit eines Vertrages für die Bestätigung nach § 141 BGB?,1
Wie kann ein Gericht die fachlichen Feststellungen oder Schlußfolgerungen eines Gutachters überprüfen?,26
Welche Bedeutung hat das Vorliegen von Geschäftsunfähigkeit bei der Frage der Vertragsaufhebung oder -änderung?,1
"Welche Voraussetzungen müssen erfüllt sein, damit eine Forderung aus einer vorsätzlich begangenen unerlaubten Handlung als Forderung im Sinne des § 850f Abs. 2 ZPO gilt?",76
"Wer ist verpflichtet, den Differenzschaden zu ersetzen, wenn eine Täuschungshandlung den Abschluss eines Vertrages beeinflusst hat?",200
Wie ist der Vermögensschaden bei Forderungen aus unerlaubter Handlung grundsätzlich zu ermitteln?,217
"Warum kann der Geschädigte in bestimmten Fällen das Erfüllungsinteresse verlangen, obwohl die Anwendung der Differenzhypothese im Ergebnis das Erfüllungsinteresse verlangt?",3
Welche Rolle spielt der hypothetische Geschehensablauf bei der Ermittlung des Differenzschadens?,74
Welche Rechtsgrundlage gilt für die Bestimmung des pfändbaren Teils des Arbeitseinkommens ohne Rücksicht auf die in § 850c ZPO vorgesehenen Beschränkungen?,76
"Wer ist berechtigt, im Vollstreckungsverfahren ohne Zustimmung des Schuldners nachzuweisen, dass der titulierte Anspruch auch auf einer vorsätzlich begangenen unerlaubten Handlung beruht?",15
Welche Kosten kann der Geschädigte im Rahmen des Schadensersatzes geltend machen?,45
"Wann kann der Schutzzweck des Betrugstatbestandes gemäß § 263 StGB den Umfang des nach § 823 Abs. 2, §§ 249 ff. BGB geschuldeten Schadensersatzes bestimmen?",16
Welche Bedeutung hat das rechtliche Interesse des Gläubigers für die Begründetheit eines Feststellungsbegehrens nach § 850f Abs. 2 ZPO?,105
"Welche Anforderungen müssen an ein Sachverständigengutachten gestellt werden, um die ortsübliche Vergleichsmiete im Rahmen eines Mieterhöhungsverlangens nach § 558 BGB nachzuweisen?",12
"Wer ist verpflichtet, die Entwicklung der Mieten in den letzten vier Jahren darzustellen, um die ortsübliche Vergleichsmiete zu ermitteln?",12
Welche Rolle spielt die Berücksichtigung von Neu- und Bestandsmieten bei der Ermittlung der ortsüblichen Vergleichsmiete?,35
"Wie kann ein Mieter die Berechtigung eines Mieterhöhungsverlangens nach § 558 BGB überprüfen, wenn er ein Sachverständigengutachten zur Begründung erhält?",12
"Welche Konsequenzen hat es, wenn ein Sachverständigengutachten zur Begründung eines Mieterhöhungsverlangens unzureichend ist?",12
"Wie kann ein Vermieter sicherstellen, dass sein Mieterhöhungsverlangen nach § 558 BGB wirksam ist?",12
Welche Bedeutung hat die genaue Beschreibung der besichtigten Musterwohnung in einem Sachverständigengutachten im Zusammenhang mit einem Mieterhöhungsverlangen?,12
"Welche Auswirkungen hat es, wenn ein Sachverständigengutachten keine ausreichenden Informationen enthält, um die Berechtigung eines Mieterhöhungsverlangens zu überprüfen?",12
Wie kann ein Mieter die Entscheidung des Gerichts im Falle eines Mieterhöhungsverlangens beeinflussen?,12
Welche Bedeutung hat die genaue Bezeichnung der Vergleichswohnungen in einem Sachverständigengutachten im Rahmen eines Mieterhöhungsverlangens?,12
"Welche Voraussetzungen müssen erfüllt sein, damit eine Abnahme des Gemeinschaftseigentums wirksam ist?",83
"Wer ist berechtigt, die Abnahme des Gemeinschaftseigentums wirksam zu erklären?",83
"Was geschieht, wenn das Sondereigentum nicht abgenommen wird?",17
"Wie lange dauert die Verjährungsfrist für Mängelansprüche am Sondereigentum, wenn die VOB/B Anwendung findet?",101
"Wer trägt die Darlegungs- und Beweislast für die Mängelfreiheit des Sondereigentums, wenn dieses nicht abgenommen wurde?",17
"Wie kann ein Käufer Mängel am Gemeinschaftseigentum geltend machen, wenn keine wirksame Abnahme stattgefunden hat?",83
"Welche Rechte hat ein Käufer, wenn er das Sondereigentum nicht abnimmt und Mängel feststellt?",17
Wie kann ein Verwalter einer Wohnungseigentümergemeinschaft eine wirksame Abnahme des Gemeinschaftseigentums erklären?,83
"Welche Rolle spielt die Verjährung bei Mängelansprüchen am Sondereigentum, wenn die VOB/B Anwendung findet?",101
"Wie kann ein Käufer die Verjährung von Mängelansprüchen am Sondereigentum verhindern, wenn er das Sondereigentum nicht abnimmt?",17
Welche Art von Ansprüchen unterliegen der obligatorischen Streitschlichtung nach § 37a Abs. 1 Nr. 1 AGJusG SL?,105
Unter welchen Voraussetzungen ist ein Schlichtungsversuch vor der Erhebung einer Klage vorgeschrieben?,9
"Wer ist verpflichtet, einen Schlichtungsversuch zu unternehmen, bevor eine Klage erhoben wird?",9
"Welche Rechtsfolge tritt ein, wenn eine Partei die obligatorische Streitschlichtung nicht durchführt?",104
Wie beeinflusst die Entstehungsgeschichte einer Rechtsnorm die Interpretation ihrer Anwendung?,216
Welche Rolle spielt die bundesrechtliche Ermächtigung in § 15a Abs. 1 Satz 1 Nr. 2 EGZPO für die Anwendung von § 37a Abs. 1 Nr. 1 AGJusG SL?,105
"Welche Auswirkungen hat die Aufhebung einer Vorschrift, die einen obligatorischen Schlichtungsversuch vorsah, auf die Anwendung dieser Vorschrift in der Zukunft?",14
"Unter welchen Bedingungen kann eine Revision unzulässig sein, obwohl sie von einem Berufungsgericht zugelassen wurde?",23
Welche Rolle spielt die mündliche Verhandlung bei der Entscheidung über die Zulassung einer Revision?,23
Welche Rechtsgrundlage gilt für die Berichtigungsmöglichkeit eines Berufungsurteils?,23
"Wer ist verpflichtet, die Revision zuzulassen, wenn die Voraussetzungen des § 319 Abs. 1 ZPO erfüllt sind?",14
Welche Rechtsfolgen hat die Unzulässigkeit einer Revision?,23
Wie kann eine Revisionszulassung nachträglich im Berufungsurteil berücksichtigt werden?,23
Welche Bedeutung hat die Urteilsverkündung für die Revision?,23
Welche Gründe können gegen eine bestimmte Lösung in einem Berufungsurteil vorgebracht werden?,23
"Welche Anforderungen müssen an das Protokoll der mündlichen Verhandlung gestellt werden, um die Revisionszulassung zu belegen?",22
Welche Rolle spielt die Rechtsprechung des Bundesgerichtshofes bei der Entscheidung über die Revision?,23
"Welche Voraussetzungen müssen erfüllt sein, damit eine Kündigung des Mietverhältnisses wirksam ist, wenn ein Kündigungsausschluss vereinbart wurde?",12
Wer kann nach § 557a Abs. 3 BGB einen Kündigungsausschluss vereinbaren und wie lange gilt dieser?,43
"Wie ist die Wirksamkeit einer Klausel zu beurteilen, die den Kündigungsausschluss nur für eine Partei enthält?",43
Welche Rolle spielt die Klarheit und Verständlichkeit einer Klausel bei der Beurteilung ihrer Wirksamkeit?,174
"Wann kann eine Kündigungserklärung erstmalig abgegeben werden, wenn ein Kündigungsausschluss für eine bestimmte Dauer vereinbart wurde?",43
Welche Rechtsfolgen hat die unwirksame Vereinbarung eines Kündigungsausschlusses?,43
"Wie ist die Wirksamkeit einer Klausel zu beurteilen, die dem Mieter eine bestimmte Kalkulationssicherheit geben soll?",12
"Welche Bedingungen müssen erfüllt sein, damit ein Geschädigter im Rahmen eines Schadensersatzanspruchs eine Zug-um-Zug-Verurteilung erreichen kann?",45
"Wer ist verpflichtet, die tatsächlichen und rechtlichen Voraussetzungen für eine Übertragung von Fondsanteilen im Rahmen eines Schadensersatzanspruchs zu schaffen?",46
Welche Rolle spielt die Zustimmung Dritter bei einer Übertragung von Fondsanteilen im Rahmen eines Schadensersatzanspruchs?,46
Welche Rechtsgrundlage gilt für die Feststellung des Annahmeverzugs im Zusammenhang mit der Übertragung von Fondsanteilen?,46
"Welche Rechtsfolge tritt ein, wenn ein Geschädigter im Rahmen eines Schadensersatzanspruchs alles von seiner Seite Erforderliche getan hat und der Schädiger die Annahmeverzug begeht?",45
Wie kann ein Geschädigter im Rahmen eines Schadensersatzanspruchs die tatsächlichen und rechtlichen Voraussetzungen für eine Übertragung von Fondsanteilen schaffen?,45
"Welche Rechte hat ein Geschädigter, wenn er im Rahmen eines Schadensersatzanspruchs eine Zug-um-Zug-Verurteilung erreicht hat?",45
Welche Rolle spielt die Abgabe eines Angebots auf Abtretung von Rechten im Rahmen eines Schadensersatzanspruchs?,45
"Welche Voraussetzungen müssen erfüllt sein, damit ein Gericht von Amts wegen die Prozessfähigkeit einer Partei prüft?",99
"Wer ist verpflichtet, sich von einem Sachverständigen untersuchen zu lassen, wenn Zweifel an der Prozessfähigkeit einer Partei bestehen?",99
"Wie kann ein Kläger sicherstellen, dass seine Klage gegen eine prozessunfähige Partei nicht als unzulässig abgewiesen wird?",9
"Welche Rolle spielt die Bestellung eines Prozesspflegers, wenn die Prozessfähigkeit einer Partei in Frage gestellt ist?",99
"Welche Rechtsgrundlage gilt für die Bestellung eines Prozesspflegers, wenn die Prozessunfähigkeit einer Partei erst nach Erhebung der Klage erkannt wird?",99
Welche Bedeutung hat die Vollstreckbarkeit eines Titels für die Bestellung eines Prozesspflegers?,143
"Welche Maßnahmen kann ein Gericht ergreifen, wenn die Bestellung eines Prozesspflegers nicht in Betracht kommt?",9
Welche Frist gilt für die Geltendmachung eines Ausgleichsanspruchs analog § 89b HGB?,86
"Wer ist verpflichtet, die Einhaltung der Frist für die Geltendmachung eines Ausgleichsanspruchs zu prüfen?",53
"Welche Rechtsfolge tritt ein, wenn die Frist für die Geltendmachung eines Ausgleichsanspruchs nicht eingehalten wird?",53
"Welche Beweise kann eine Partei vorlegen, um die fristgerechte Geltendmachung eines Ausgleichsanspruchs nachzuweisen?",104
"Unter welchen Bedingungen kann eine Partei trotz Verspätung Beweismittel vorlegen, um die fristgerechte Geltendmachung eines Ausgleichsanspruchs nachzuweisen?",104
Welche Rolle spielt das Schweigen einer Partei bei der fristgerechten Geltendmachung eines Ausgleichsanspruchs?,104
"Welche Voraussetzungen müssen erfüllt sein, damit ein Tankstellenhalter nach § 89b HGB einen Handelsvertreterausgleich verlangen kann?",0
Welche Rolle spielt die Marke eines Unternehmens bei der Berechnung des Handelsvertreterausgleichs nach § 89b HGB?,0
Wie ist der Verwaltungsanteil an den Tätigkeiten eines Tankstellenhalters im Rahmen der Berechnung des Handelsvertreterausgleichs nach § 89b HGB zu schätzen?,0
"Wer ist verpflichtet, den Verwaltungsanteil an den Provisionen eines Tankstellenhalters bei der Berechnung des Handelsvertreterausgleichs nach § 89b HGB zu berücksichtigen?",0
Wie ist der Stammkundenanteil im Tankgeschäft nach § 89b HGB zu bestimmen?,0
Welche Bedeutung hat die Häufigkeit der Folgegeschäfte für die Stammkundeneigenschaft im Shopgeschäft nach § 89b HGB?,0
"Wie ist der Stammkundenanteil im Shopgeschäft nach § 89b HGB zu berechnen, wenn Kunden ihre Einkäufe über verschiedene Karten abwickeln (Kartenwechsler)?",0
Welche Rechtsgrundlage gilt für den Abzug eines Verwaltungsanteils von 10 % bei der Berechnung des Handelsvertreterausgleichs nach § 89b HGB?,0
"Wie ist der Stammkundenanteil im Shopgeschäft nach § 89b HGB zu berechnen, wenn die Produkte häufiger benötigt werden als Treibstoff?",0
Welche Bedeutung hat die Abwanderungsquote bei der Berechnung des Handelsvertreterausgleichs nach § 89b HGB?,150
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klage nicht als unzulässig (verfristet) abgewiesen wird?",9
"Wer ist verantwortlich, wenn die Zustellung der Klageschrift verzögert wird?",53
Unter welchen Umständen kann eine Verzögerung der Zustellung der Klageschrift trotz Verschulden der die Zustellung betreibenden Partei noch als 'demnächst' angesehen werden?,53
Welche Rolle spielt die Art der Mitwirkung einer Behörde im Enteignungsentschädigungsverfahren bei der Beurteilung einer Verzögerung der Zustellung der Klage?,53
Welche Bedeutung hat die zutreffende Bezeichnung der Vertretungsverhältnisse einer Behörde im Entschädigungsfestsetzungsverfahren für die Beurteilung einer Verzögerung der Zustellung der Klage?,53
"Wie kann eine Enteignungsbehörde dazu beitragen, Missverständnisse über die 'richtige' Prozessvertretung einer Partei zu vermeiden?",99
Welche Konsequenzen hat die Aufhebung des angefochtenen Urteils und die Zurückverweisung der Sache an das Berufungsgericht?,23
"Welche Voraussetzungen müssen erfüllt sein, damit ein durchschnittlicher Versicherungsnehmer den Begriff ""Enteignungsangelegenheiten"" auf schuldrechtliche Ansprüche bezieht?",10
"Wer ist verpflichtet, die gebotene enge Auslegung von Ausschlussklauseln in Versicherungsverträgen zu beachten?",10
Welche Rolle spielt der systematische Aufbau von § 3 (3) der ARB bei der Interpretation von Ausschlussklauseln?,168
"Wie ist der Begriff ""Enteignungsangelegenheiten"" aus der Sicht eines durchschnittlichen Versicherungsnehmers zu verstehen, wenn er gemeinsam mit Begriffen wie Planfeststellungs-, Flurbereinigungs- und im Baugesetzbuch geregelte Angelegenheiten verwendet wird?",128
"Welche Rechte hat ein nicht im Grundbuch eingetragener Eigentümer, um eine (Rück-)Auflassung zu verlangen?",24
"Wie ist der Antrag des Klägers, die Beklagte zu verurteilen, ihm ""Rechtsschutz zu bewilligen"", auszulegen?",11
"Welche Rechtsfolgen hat die beabsichtigte Rechtsverfolgung, wenn sie unter die Leistungsart ""Vertragsrecht"" im Sinne des § 2 d) der ARB fällt?",1
"Wie ist der Begriff ""Enteignungsangelegenheiten"" im Zusammenhang mit § 3 (3) d) der ARB des Versicherers zu verstehen, wenn man sein Eingreifen auch außerhalb der Enteignung von Grundstücken für möglich hält?",128
"Welche Rechtsgrundlage gilt für die Annahme, dass der Greek Bondholder Act wegen Verstoßes gegen den ordre public nicht angewendet werden dürfe?",111
"Welche Rolle spielt der Arbeitsvertrag des Klägers bei der Bestimmung seiner Altersversorgung, insbesondere im Hinblick auf die Verweisung auf Tarifverträge?",28
"Wer ist verpflichtet, die Altersversorgung nach Maßgabe der Tarifverträge des öffentlichen Dienstes zu gewähren, auch nach dem Wechsel in den Banktarif?",28
"Welche Bedingungen müssen erfüllt sein, damit die Beklagte die ZVK-L ohne Zustimmung des Klägers ändern kann?",14
"Wie ist der Anpassungsvorbehalt in der ""Einheitlichen Erklärung der Vorstände"" auszulegen, insbesondere im Hinblick auf den Fortbestand der Versorgungszusage für Beschäftigte, die in den Banktarif wechseln?",70
Welche Rechtsgrundlage gilt für die Unwirksamkeit der Übergangsregelungen in § 73 Abs. 1 ZVK-L i.V.m. § 18 Abs. 2 Nr. 1 Satz 1 BetrAVG?,192
"Wer ist befugt, über Satzungsänderungen der ZVK-L zu beschließen, und unter welchen Bedingungen ist eine solche Änderung zulässig?",14
Wie ist der Satzungsrecht der Beklagten im Hinblick auf die Änderung der ZVK-L und die damit verbundene Systemumstellung in der Zusatzversorgung des öffentlichen Dienstes auszulegen?,14
