Question,ClusterLabel,MergedCluster
"Welche Rechtsfolge tritt ein, wenn eine Klage aufgrund der Rechtskraft eines früheren Urteils abgewiesen wird?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann eine Klage unbegründet sein, wenn sie auf denselben Lebenssachverhalt gestützt ist wie eine vorher abgewiesene Feststellungsklage?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die materielle Rechtskraft eines Urteils für die Zulässigkeit einer neuen Klage?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Auswirkungen hat die Rechtskraft eines Urteils auf eine spätere Klage, die sich auf denselben Lebenssachverhalt bezieht?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann eine Klage unbegründet sein, wenn sie auf einen Kündigungsfolgeschaden gerichtet ist, der in gleicher Weise wie der streitgegenständliche Schaden von der Rechtskraft betroffen ist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn eine Klage auf Ersatz eines Kündigungsfolgeschadens unbegründet ist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Tätigkeit als Nachweistätigkeit im Sinne des § 1 Abs. 1 WoVermittG angesehen werden kann?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Gelegenheit zum Abschluss eines Mietvertrags nachzuweisen, um als Wohnungsvermittler im Sinne des § 1 Abs. 1 WoVermittG zu gelten?","erfüllt, müssen, rolle, spielt, wer",0
Was ist das gesetzliche Leitbild des Nachweis- und Vermittlungsmaklers nach § 652 BGB und wie ist es auf den Bereich der Wohnungsvermittlung anzuwenden?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Makler einen potentiellen Vertragspartner mit vollständigem Namen und Anschrift zur Kenntnis bringen, um einen Nachweis im Sinne des § 652 Abs. 1 Satz 1 BGB zu erbringen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Informationen müssen in einer Objektliste enthalten sein, damit sie als ausreichend konkreter Hinweis auf eine Vertragsgelegenheit angesehen werden kann?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Makler sicherstellen, dass seine Kunden von einer bestehenden Vertragsbereitschaft der Vermieter ausgehen können?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Ausnahmeregelungen des § 3 Abs. 3 Satz 2 oder 3 WoVermittG können unter bestimmten Voraussetzungen den Wohnungsvermittler berechtigen, Erstattung nachgewiesener Auslagen zu verlangen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte haben Kunden eines Wohnungsvermittlers, wenn dieser ein von einem späteren Mietvertragsabschluss unabhängiges ""Service-Entgelt"" fordert?","erfüllt, müssen, rolle, spielt, wer",0
Welche Pflichten hat ein Wohnungsvermittler gegenüber seinen Kunden bezüglich der Richtigkeit und Vollständigkeit der Angaben zu den Mietobjekten?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolgen hat es, wenn ein Wohnungsvermittler ein Entgelt für seine Dienstleistungen fordert, das nicht den Vorschriften des § 3 Abs. 3 Satz 1 WoVermittG entspricht?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Auskunftsanspruch auf Grundlage von Treu und Glauben gegeben ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wer kann einen Auskunftsanspruch geltend machen, wenn er in entschuldbarer Weise über sein Recht im Ungewissen ist?","erfüllt, müssen, rolle, spielt, wer",0
"Was ist erforderlich, damit der Verpflichtete zur Erteilung einer Auskunft verpflichtet ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann der Auskunftsanspruch geltend gemacht werden, wenn der Schadensersatzanspruch noch nicht feststeht?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt der Verdacht einer Vertragspflichtverletzung bei der Geltendmachung eines Auskunftsanspruchs?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Verjährung von Schadensersatzansprüchen in diesem Fall?,"erfüllt, müssen, rolle, spielt, wer",0
Wie lange beträgt die Verjährungsfrist für Schadensersatzansprüche in diesem Fall?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann die Verjährungsfrist gehemmt werden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Auswirkungen hat die Rücknahme einer Widerklage auf die Verjährungsfrist?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn die Verjährungsfrist abgelaufen ist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Eigentumsverletzung im Sinne des § 823 Abs. 1 BGB vorliegt, wenn das Grundstück bereits mit einem Mangel behaftet ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Raumbeständigkeit von Schlacke zu berücksichtigen, wenn sie als Füllmaterial für Grundstücke verwendet wird?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Geschädigter beweisen, dass ein Schaden durch eine Volumenvergrößerung von Schlacke verursacht wurde, wenn dies in Fachkreisen bereits vor 1980 bekannt war?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rolle spielt das Integritätsinteresse des Eigentümers bei einer Eigentumsverletzung, wenn das Grundstück bereits mit einem Mangel behaftet ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Eigentümer seinen Schadenersatzanspruch geltend machen, wenn das Grundstück bereits mit einem Mangel behaftet ist, der erst später sichtbar wird?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsgrundlage gilt für die Haftung eines Dritten, wenn er Schlacke auf ein Grundstück liefert, ohne die Bebaubarkeit des Grundstücks zu berücksichtigen?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Eigentümer nachweisen, dass sein Eigentum durch eine Volumenvergrößerung von Schlacke verletzt wurde, wenn die Schlacke bereits im Grundstück vorhanden war, bevor er es erworben hat?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedingungen müssen erfüllt sein, damit ein Schadenersatzanspruch aus unerlaubter Handlung geltend gemacht werden kann, wenn das Grundstück bereits mit einem Mangel behaftet ist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertrag wegen Geschäftsunfähigkeit einer Partei nichtig ist?","erfüllt, müssen, rolle, spielt, wer",0
Wer kann die Nichtigkeit eines Vertrages aufgrund von Geschäftsunfähigkeit einer Partei rügen?,"erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Bedingungen kann ein Vertragsteil von einem Vertrag zurücktreten, wenn die andere Partei ihre Pflichten nicht erfüllt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt der Wille der Vertragsparteien bei der Bestätigung eines Vertrages nach § 141 BGB?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für den Schenkungswiderruf wegen groben Undanks nach § 530 BGB?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Kenntnis oder Zweifel an der Rechtsbeständigkeit eines Vertrages für die Bestätigung nach § 141 BGB?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann ein Gericht die fachlichen Feststellungen oder Schlußfolgerungen eines Gutachters überprüfen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat das Vorliegen von Geschäftsunfähigkeit bei der Frage der Vertragsaufhebung oder -änderung?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Forderung aus einer vorsätzlich begangenen unerlaubten Handlung als Forderung im Sinne des § 850f Abs. 2 ZPO gilt?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den Differenzschaden zu ersetzen, wenn eine Täuschungshandlung den Abschluss eines Vertrages beeinflusst hat?","erfüllt, müssen, rolle, spielt, wer",0
Wie ist der Vermögensschaden bei Forderungen aus unerlaubter Handlung grundsätzlich zu ermitteln?,"erfüllt, müssen, rolle, spielt, wer",0
"Warum kann der Geschädigte in bestimmten Fällen das Erfüllungsinteresse verlangen, obwohl die Anwendung der Differenzhypothese im Ergebnis das Erfüllungsinteresse verlangt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt der hypothetische Geschehensablauf bei der Ermittlung des Differenzschadens?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Bestimmung des pfändbaren Teils des Arbeitseinkommens ohne Rücksicht auf die in § 850c ZPO vorgesehenen Beschränkungen?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist berechtigt, im Vollstreckungsverfahren ohne Zustimmung des Schuldners nachzuweisen, dass der titulierte Anspruch auch auf einer vorsätzlich begangenen unerlaubten Handlung beruht?","erfüllt, müssen, rolle, spielt, wer",0
Welche Kosten kann der Geschädigte im Rahmen des Schadensersatzes geltend machen?,"erfüllt, müssen, rolle, spielt, wer",0
"Wann kann der Schutzzweck des Betrugstatbestandes gemäß § 263 StGB den Umfang des nach § 823 Abs. 2, §§ 249 ff. BGB geschuldeten Schadensersatzes bestimmen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat das rechtliche Interesse des Gläubigers für die Begründetheit eines Feststellungsbegehrens nach § 850f Abs. 2 ZPO?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Anforderungen müssen an ein Sachverständigengutachten gestellt werden, um die ortsübliche Vergleichsmiete im Rahmen eines Mieterhöhungsverlangens nach § 558 BGB nachzuweisen?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Entwicklung der Mieten in den letzten vier Jahren darzustellen, um die ortsübliche Vergleichsmiete zu ermitteln?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Berücksichtigung von Neu- und Bestandsmieten bei der Ermittlung der ortsüblichen Vergleichsmiete?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Mieter die Berechtigung eines Mieterhöhungsverlangens nach § 558 BGB überprüfen, wenn er ein Sachverständigengutachten zur Begründung erhält?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Konsequenzen hat es, wenn ein Sachverständigengutachten zur Begründung eines Mieterhöhungsverlangens unzureichend ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Vermieter sicherstellen, dass sein Mieterhöhungsverlangen nach § 558 BGB wirksam ist?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die genaue Beschreibung der besichtigten Musterwohnung in einem Sachverständigengutachten im Zusammenhang mit einem Mieterhöhungsverlangen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Auswirkungen hat es, wenn ein Sachverständigengutachten keine ausreichenden Informationen enthält, um die Berechtigung eines Mieterhöhungsverlangens zu überprüfen?","erfüllt, müssen, rolle, spielt, wer",0
Wie kann ein Mieter die Entscheidung des Gerichts im Falle eines Mieterhöhungsverlangens beeinflussen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die genaue Bezeichnung der Vergleichswohnungen in einem Sachverständigengutachten im Rahmen eines Mieterhöhungsverlangens?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Abnahme des Gemeinschaftseigentums wirksam ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist berechtigt, die Abnahme des Gemeinschaftseigentums wirksam zu erklären?","erfüllt, müssen, rolle, spielt, wer",0
"Was geschieht, wenn das Sondereigentum nicht abgenommen wird?","erfüllt, müssen, rolle, spielt, wer",0
"Wie lange dauert die Verjährungsfrist für Mängelansprüche am Sondereigentum, wenn die VOB/B Anwendung findet?","erfüllt, müssen, rolle, spielt, wer",0
"Wer trägt die Darlegungs- und Beweislast für die Mängelfreiheit des Sondereigentums, wenn dieses nicht abgenommen wurde?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Käufer Mängel am Gemeinschaftseigentum geltend machen, wenn keine wirksame Abnahme stattgefunden hat?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Käufer, wenn er das Sondereigentum nicht abnimmt und Mängel feststellt?","erfüllt, müssen, rolle, spielt, wer",0
Wie kann ein Verwalter einer Wohnungseigentümergemeinschaft eine wirksame Abnahme des Gemeinschaftseigentums erklären?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rolle spielt die Verjährung bei Mängelansprüchen am Sondereigentum, wenn die VOB/B Anwendung findet?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Käufer die Verjährung von Mängelansprüchen am Sondereigentum verhindern, wenn er das Sondereigentum nicht abnimmt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Art von Ansprüchen unterliegen der obligatorischen Streitschlichtung nach § 37a Abs. 1 Nr. 1 AGJusG SL?,"erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Voraussetzungen ist ein Schlichtungsversuch vor der Erhebung einer Klage vorgeschrieben?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, einen Schlichtungsversuch zu unternehmen, bevor eine Klage erhoben wird?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn eine Partei die obligatorische Streitschlichtung nicht durchführt?","erfüllt, müssen, rolle, spielt, wer",0
Wie beeinflusst die Entstehungsgeschichte einer Rechtsnorm die Interpretation ihrer Anwendung?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die bundesrechtliche Ermächtigung in § 15a Abs. 1 Satz 1 Nr. 2 EGZPO für die Anwendung von § 37a Abs. 1 Nr. 1 AGJusG SL?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Auswirkungen hat die Aufhebung einer Vorschrift, die einen obligatorischen Schlichtungsversuch vorsah, auf die Anwendung dieser Vorschrift in der Zukunft?","erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Bedingungen kann eine Revision unzulässig sein, obwohl sie von einem Berufungsgericht zugelassen wurde?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die mündliche Verhandlung bei der Entscheidung über die Zulassung einer Revision?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Berichtigungsmöglichkeit eines Berufungsurteils?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Revision zuzulassen, wenn die Voraussetzungen des § 319 Abs. 1 ZPO erfüllt sind?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsfolgen hat die Unzulässigkeit einer Revision?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann eine Revisionszulassung nachträglich im Berufungsurteil berücksichtigt werden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Urteilsverkündung für die Revision?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Gründe können gegen eine bestimmte Lösung in einem Berufungsurteil vorgebracht werden?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Anforderungen müssen an das Protokoll der mündlichen Verhandlung gestellt werden, um die Revisionszulassung zu belegen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Rechtsprechung des Bundesgerichtshofes bei der Entscheidung über die Revision?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Kündigung des Mietverhältnisses wirksam ist, wenn ein Kündigungsausschluss vereinbart wurde?","erfüllt, müssen, rolle, spielt, wer",0
Wer kann nach § 557a Abs. 3 BGB einen Kündigungsausschluss vereinbaren und wie lange gilt dieser?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist die Wirksamkeit einer Klausel zu beurteilen, die den Kündigungsausschluss nur für eine Partei enthält?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Klarheit und Verständlichkeit einer Klausel bei der Beurteilung ihrer Wirksamkeit?,"erfüllt, müssen, rolle, spielt, wer",0
"Wann kann eine Kündigungserklärung erstmalig abgegeben werden, wenn ein Kündigungsausschluss für eine bestimmte Dauer vereinbart wurde?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsfolgen hat die unwirksame Vereinbarung eines Kündigungsausschlusses?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist die Wirksamkeit einer Klausel zu beurteilen, die dem Mieter eine bestimmte Kalkulationssicherheit geben soll?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedingungen müssen erfüllt sein, damit ein Geschädigter im Rahmen eines Schadensersatzanspruchs eine Zug-um-Zug-Verurteilung erreichen kann?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die tatsächlichen und rechtlichen Voraussetzungen für eine Übertragung von Fondsanteilen im Rahmen eines Schadensersatzanspruchs zu schaffen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Zustimmung Dritter bei einer Übertragung von Fondsanteilen im Rahmen eines Schadensersatzanspruchs?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Feststellung des Annahmeverzugs im Zusammenhang mit der Übertragung von Fondsanteilen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn ein Geschädigter im Rahmen eines Schadensersatzanspruchs alles von seiner Seite Erforderliche getan hat und der Schädiger die Annahmeverzug begeht?","erfüllt, müssen, rolle, spielt, wer",0
