question,cluster
"Welche Ausnahmeregelungen des § 3 Abs. 3 Satz 2 oder 3 WoVermittG können unter bestimmten Voraussetzungen den Wohnungsvermittler berechtigen, Erstattung nachgewiesener Auslagen zu verlangen?",74
"Welche Rechte haben Kunden eines Wohnungsvermittlers, wenn dieser ein von einem späteren Mietvertragsabschluss unabhängiges ""Service-Entgelt"" fordert?",10
Welche Pflichten hat ein Wohnungsvermittler gegenüber seinen Kunden bezüglich der Richtigkeit und Vollständigkeit der Angaben zu den Mietobjekten?,72
"Welche Rechtsfolgen hat es, wenn ein Wohnungsvermittler ein Entgelt für seine Dienstleistungen fordert, das nicht den Vorschriften des § 3 Abs. 3 Satz 1 WoVermittG entspricht?",74
"Welche Voraussetzungen müssen erfüllt sein, damit ein Auskunftsanspruch auf Grundlage von Treu und Glauben gegeben ist?",46
"Wer kann einen Auskunftsanspruch geltend machen, wenn er in entschuldbarer Weise über sein Recht im Ungewissen ist?",10
"Was ist erforderlich, damit der Verpflichtete zur Erteilung einer Auskunft verpflichtet ist?",40
"Wie kann der Auskunftsanspruch geltend gemacht werden, wenn der Schadensersatzanspruch noch nicht feststeht?",11
Welche Rolle spielt der Verdacht einer Vertragspflichtverletzung bei der Geltendmachung eines Auskunftsanspruchs?,108
Welche Rechtsgrundlage gilt für die Verjährung von Schadensersatzansprüchen in diesem Fall?,17
Wie lange beträgt die Verjährungsfrist für Schadensersatzansprüche in diesem Fall?,194
Wie kann die Verjährungsfrist gehemmt werden?,16
Welche Auswirkungen hat die Rücknahme einer Widerklage auf die Verjährungsfrist?,31
"Welche Rechtsfolge tritt ein, wenn die Verjährungsfrist abgelaufen ist?",104
"Welche Voraussetzungen müssen erfüllt sein, damit eine Eigentumsverletzung im Sinne des § 823 Abs. 1 BGB vorliegt, wenn das Grundstück bereits mit einem Mangel behaftet ist?",74
"Wer ist verpflichtet, die Raumbeständigkeit von Schlacke zu berücksichtigen, wenn sie als Füllmaterial für Grundstücke verwendet wird?",20
"Wie kann ein Geschädigter beweisen, dass ein Schaden durch eine Volumenvergrößerung von Schlacke verursacht wurde, wenn dies in Fachkreisen bereits vor 1980 bekannt war?",146
"Welche Rolle spielt das Integritätsinteresse des Eigentümers bei einer Eigentumsverletzung, wenn das Grundstück bereits mit einem Mangel behaftet ist?",11
"Wie kann ein Eigentümer seinen Schadenersatzanspruch geltend machen, wenn das Grundstück bereits mit einem Mangel behaftet ist, der erst später sichtbar wird?",11
"Welche Rechtsgrundlage gilt für die Haftung eines Dritten, wenn er Schlacke auf ein Grundstück liefert, ohne die Bebaubarkeit des Grundstücks zu berücksichtigen?",10
"Wie kann ein Eigentümer nachweisen, dass sein Eigentum durch eine Volumenvergrößerung von Schlacke verletzt wurde, wenn die Schlacke bereits im Grundstück vorhanden war, bevor er es erworben hat?",146
"Welche Bedingungen müssen erfüllt sein, damit ein Schadenersatzanspruch aus unerlaubter Handlung geltend gemacht werden kann, wenn das Grundstück bereits mit einem Mangel behaftet ist?",11
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertrag wegen Geschäftsunfähigkeit einer Partei nichtig ist?",24
Wer kann die Nichtigkeit eines Vertrages aufgrund von Geschäftsunfähigkeit einer Partei rügen?,150
"Unter welchen Bedingungen kann ein Vertragsteil von einem Vertrag zurücktreten, wenn die andere Partei ihre Pflichten nicht erfüllt?",67
Welche Rolle spielt der Wille der Vertragsparteien bei der Bestätigung eines Vertrages nach § 141 BGB?,12
Welche Rechtsgrundlage gilt für den Schenkungswiderruf wegen groben Undanks nach § 530 BGB?,103
Welche Bedeutung hat die Kenntnis oder Zweifel an der Rechtsbeständigkeit eines Vertrages für die Bestätigung nach § 141 BGB?,103
Wie kann ein Gericht die fachlichen Feststellungen oder Schlußfolgerungen eines Gutachters überprüfen?,127
Welche Bedeutung hat das Vorliegen von Geschäftsunfähigkeit bei der Frage der Vertragsaufhebung oder -änderung?,108
"Welche Voraussetzungen müssen erfüllt sein, damit eine Forderung aus einer vorsätzlich begangenen unerlaubten Handlung als Forderung im Sinne des § 850f Abs. 2 ZPO gilt?",74
"Wer ist verpflichtet, den Differenzschaden zu ersetzen, wenn eine Täuschungshandlung den Abschluss eines Vertrages beeinflusst hat?",105
Wie ist der Vermögensschaden bei Forderungen aus unerlaubter Handlung grundsätzlich zu ermitteln?,45
"Warum kann der Geschädigte in bestimmten Fällen das Erfüllungsinteresse verlangen, obwohl die Anwendung der Differenzhypothese im Ergebnis das Erfüllungsinteresse verlangt?",116
Welche Rolle spielt der hypothetische Geschehensablauf bei der Ermittlung des Differenzschadens?,5
Welche Rechtsgrundlage gilt für die Bestimmung des pfändbaren Teils des Arbeitseinkommens ohne Rücksicht auf die in § 850c ZPO vorgesehenen Beschränkungen?,17
"Wer ist berechtigt, im Vollstreckungsverfahren ohne Zustimmung des Schuldners nachzuweisen, dass der titulierte Anspruch auch auf einer vorsätzlich begangenen unerlaubten Handlung beruht?",11
Welche Kosten kann der Geschädigte im Rahmen des Schadensersatzes geltend machen?,36
"Wann kann der Schutzzweck des Betrugstatbestandes gemäß § 263 StGB den Umfang des nach § 823 Abs. 2, §§ 249 ff. BGB geschuldeten Schadensersatzes bestimmen?",74
Welche Bedeutung hat das rechtliche Interesse des Gläubigers für die Begründetheit eines Feststellungsbegehrens nach § 850f Abs. 2 ZPO?,74
"Welche Anforderungen müssen an ein Sachverständigengutachten gestellt werden, um die ortsübliche Vergleichsmiete im Rahmen eines Mieterhöhungsverlangens nach § 558 BGB nachzuweisen?",81
"Wer ist verpflichtet, die Entwicklung der Mieten in den letzten vier Jahren darzustellen, um die ortsübliche Vergleichsmiete zu ermitteln?",129
Welche Rolle spielt die Berücksichtigung von Neu- und Bestandsmieten bei der Ermittlung der ortsüblichen Vergleichsmiete?,173
"Wie kann ein Mieter die Berechtigung eines Mieterhöhungsverlangens nach § 558 BGB überprüfen, wenn er ein Sachverständigengutachten zur Begründung erhält?",81
"Welche Konsequenzen hat es, wenn ein Sachverständigengutachten zur Begründung eines Mieterhöhungsverlangens unzureichend ist?",81
"Wie kann ein Vermieter sicherstellen, dass sein Mieterhöhungsverlangen nach § 558 BGB wirksam ist?",40
Welche Bedeutung hat die genaue Beschreibung der besichtigten Musterwohnung in einem Sachverständigengutachten im Zusammenhang mit einem Mieterhöhungsverlangen?,15
"Welche Auswirkungen hat es, wenn ein Sachverständigengutachten keine ausreichenden Informationen enthält, um die Berechtigung eines Mieterhöhungsverlangens zu überprüfen?",81
Wie kann ein Mieter die Entscheidung des Gerichts im Falle eines Mieterhöhungsverlangens beeinflussen?,95
Welche Bedeutung hat die genaue Bezeichnung der Vergleichswohnungen in einem Sachverständigengutachten im Rahmen eines Mieterhöhungsverlangens?,15
"Welche Voraussetzungen müssen erfüllt sein, damit eine Abnahme des Gemeinschaftseigentums wirksam ist?",24
"Wer ist berechtigt, die Abnahme des Gemeinschaftseigentums wirksam zu erklären?",213
"Was geschieht, wenn das Sondereigentum nicht abgenommen wird?",209
"Wie lange dauert die Verjährungsfrist für Mängelansprüche am Sondereigentum, wenn die VOB/B Anwendung findet?",104
"Wer trägt die Darlegungs- und Beweislast für die Mängelfreiheit des Sondereigentums, wenn dieses nicht abgenommen wurde?",52
"Wie kann ein Käufer Mängel am Gemeinschaftseigentum geltend machen, wenn keine wirksame Abnahme stattgefunden hat?",10
"Welche Rechte hat ein Käufer, wenn er das Sondereigentum nicht abnimmt und Mängel feststellt?",10
Wie kann ein Verwalter einer Wohnungseigentümergemeinschaft eine wirksame Abnahme des Gemeinschaftseigentums erklären?,64
"Welche Rolle spielt die Verjährung bei Mängelansprüchen am Sondereigentum, wenn die VOB/B Anwendung findet?",104
"Wie kann ein Käufer die Verjährung von Mängelansprüchen am Sondereigentum verhindern, wenn er das Sondereigentum nicht abnimmt?",10
Welche Art von Ansprüchen unterliegen der obligatorischen Streitschlichtung nach § 37a Abs. 1 Nr. 1 AGJusG SL?,3
Unter welchen Voraussetzungen ist ein Schlichtungsversuch vor der Erhebung einer Klage vorgeschrieben?,49
"Wer ist verpflichtet, einen Schlichtungsversuch zu unternehmen, bevor eine Klage erhoben wird?",82
"Welche Rechtsfolge tritt ein, wenn eine Partei die obligatorische Streitschlichtung nicht durchführt?",104
Wie beeinflusst die Entstehungsgeschichte einer Rechtsnorm die Interpretation ihrer Anwendung?,43
Welche Rolle spielt die bundesrechtliche Ermächtigung in § 15a Abs. 1 Satz 1 Nr. 2 EGZPO für die Anwendung von § 37a Abs. 1 Nr. 1 AGJusG SL?,3
"Welche Auswirkungen hat die Aufhebung einer Vorschrift, die einen obligatorischen Schlichtungsversuch vorsah, auf die Anwendung dieser Vorschrift in der Zukunft?",50
"Unter welchen Bedingungen kann eine Revision unzulässig sein, obwohl sie von einem Berufungsgericht zugelassen wurde?",41
Welche Rolle spielt die mündliche Verhandlung bei der Entscheidung über die Zulassung einer Revision?,8
Welche Rechtsgrundlage gilt für die Berichtigungsmöglichkeit eines Berufungsurteils?,17
"Wer ist verpflichtet, die Revision zuzulassen, wenn die Voraussetzungen des § 319 Abs. 1 ZPO erfüllt sind?",74
Welche Rechtsfolgen hat die Unzulässigkeit einer Revision?,152
Wie kann eine Revisionszulassung nachträglich im Berufungsurteil berücksichtigt werden?,37
Welche Bedeutung hat die Urteilsverkündung für die Revision?,8
Welche Gründe können gegen eine bestimmte Lösung in einem Berufungsurteil vorgebracht werden?,6
"Welche Anforderungen müssen an das Protokoll der mündlichen Verhandlung gestellt werden, um die Revisionszulassung zu belegen?",24
Welche Rolle spielt die Rechtsprechung des Bundesgerichtshofes bei der Entscheidung über die Revision?,8
"Welche Voraussetzungen müssen erfüllt sein, damit eine Kündigung des Mietverhältnisses wirksam ist, wenn ein Kündigungsausschluss vereinbart wurde?",24
Wer kann nach § 557a Abs. 3 BGB einen Kündigungsausschluss vereinbaren und wie lange gilt dieser?,3
"Wie ist die Wirksamkeit einer Klausel zu beurteilen, die den Kündigungsausschluss nur für eine Partei enthält?",97
Welche Rolle spielt die Klarheit und Verständlichkeit einer Klausel bei der Beurteilung ihrer Wirksamkeit?,12
"Wann kann eine Kündigungserklärung erstmalig abgegeben werden, wenn ein Kündigungsausschluss für eine bestimmte Dauer vereinbart wurde?",67
Welche Rechtsfolgen hat die unwirksame Vereinbarung eines Kündigungsausschlusses?,31
"Wie ist die Wirksamkeit einer Klausel zu beurteilen, die dem Mieter eine bestimmte Kalkulationssicherheit geben soll?",97
"Welche Bedingungen müssen erfüllt sein, damit ein Geschädigter im Rahmen eines Schadensersatzanspruchs eine Zug-um-Zug-Verurteilung erreichen kann?",11
"Wer ist verpflichtet, die tatsächlichen und rechtlichen Voraussetzungen für eine Übertragung von Fondsanteilen im Rahmen eines Schadensersatzanspruchs zu schaffen?",24
Welche Rolle spielt die Zustimmung Dritter bei einer Übertragung von Fondsanteilen im Rahmen eines Schadensersatzanspruchs?,108
Welche Rechtsgrundlage gilt für die Feststellung des Annahmeverzugs im Zusammenhang mit der Übertragung von Fondsanteilen?,17
"Welche Rechtsfolge tritt ein, wenn ein Geschädigter im Rahmen eines Schadensersatzanspruchs alles von seiner Seite Erforderliche getan hat und der Schädiger die Annahmeverzug begeht?",11
Wie kann ein Geschädigter im Rahmen eines Schadensersatzanspruchs die tatsächlichen und rechtlichen Voraussetzungen für eine Übertragung von Fondsanteilen schaffen?,36
"Welche Rechte hat ein Geschädigter, wenn er im Rahmen eines Schadensersatzanspruchs eine Zug-um-Zug-Verurteilung erreicht hat?",11
Welche Rolle spielt die Abgabe eines Angebots auf Abtretung von Rechten im Rahmen eines Schadensersatzanspruchs?,108
"Welche Voraussetzungen müssen erfüllt sein, damit ein Gericht von Amts wegen die Prozessfähigkeit einer Partei prüft?",24
"Wer ist verpflichtet, sich von einem Sachverständigen untersuchen zu lassen, wenn Zweifel an der Prozessfähigkeit einer Partei bestehen?",40
"Wie kann ein Kläger sicherstellen, dass seine Klage gegen eine prozessunfähige Partei nicht als unzulässig abgewiesen wird?",98
"Welche Rolle spielt die Bestellung eines Prozesspflegers, wenn die Prozessfähigkeit einer Partei in Frage gestellt ist?",11
"Welche Rechtsgrundlage gilt für die Bestellung eines Prozesspflegers, wenn die Prozessunfähigkeit einer Partei erst nach Erhebung der Klage erkannt wird?",11
Welche Bedeutung hat die Vollstreckbarkeit eines Titels für die Bestellung eines Prozesspflegers?,12
"Welche Maßnahmen kann ein Gericht ergreifen, wenn die Bestellung eines Prozesspflegers nicht in Betracht kommt?",11
Welche Frist gilt für die Geltendmachung eines Ausgleichsanspruchs analog § 89b HGB?,103
"Wer ist verpflichtet, die Einhaltung der Frist für die Geltendmachung eines Ausgleichsanspruchs zu prüfen?",11
"Welche Rechtsfolge tritt ein, wenn die Frist für die Geltendmachung eines Ausgleichsanspruchs nicht eingehalten wird?",104
"Welche Beweise kann eine Partei vorlegen, um die fristgerechte Geltendmachung eines Ausgleichsanspruchs nachzuweisen?",11
"Unter welchen Bedingungen kann eine Partei trotz Verspätung Beweismittel vorlegen, um die fristgerechte Geltendmachung eines Ausgleichsanspruchs nachzuweisen?",11
Welche Rolle spielt das Schweigen einer Partei bei der fristgerechten Geltendmachung eines Ausgleichsanspruchs?,108
"Welche Voraussetzungen müssen erfüllt sein, damit ein Tankstellenhalter nach § 89b HGB einen Handelsvertreterausgleich verlangen kann?",46
Welche Rolle spielt die Marke eines Unternehmens bei der Berechnung des Handelsvertreterausgleichs nach § 89b HGB?,145
Wie ist der Verwaltungsanteil an den Tätigkeiten eines Tankstellenhalters im Rahmen der Berechnung des Handelsvertreterausgleichs nach § 89b HGB zu schätzen?,145
"Wer ist verpflichtet, den Verwaltungsanteil an den Provisionen eines Tankstellenhalters bei der Berechnung des Handelsvertreterausgleichs nach § 89b HGB zu berücksichtigen?",105
Wie ist der Stammkundenanteil im Tankgeschäft nach § 89b HGB zu bestimmen?,51
Welche Bedeutung hat die Häufigkeit der Folgegeschäfte für die Stammkundeneigenschaft im Shopgeschäft nach § 89b HGB?,103
"Wie ist der Stammkundenanteil im Shopgeschäft nach § 89b HGB zu berechnen, wenn Kunden ihre Einkäufe über verschiedene Karten abwickeln (Kartenwechsler)?",44
Welche Rechtsgrundlage gilt für den Abzug eines Verwaltungsanteils von 10 % bei der Berechnung des Handelsvertreterausgleichs nach § 89b HGB?,145
"Wie ist der Stammkundenanteil im Shopgeschäft nach § 89b HGB zu berechnen, wenn die Produkte häufiger benötigt werden als Treibstoff?",44
Welche Bedeutung hat die Abwanderungsquote bei der Berechnung des Handelsvertreterausgleichs nach § 89b HGB?,145
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klage nicht als unzulässig (verfristet) abgewiesen wird?",24
"Wer ist verantwortlich, wenn die Zustellung der Klageschrift verzögert wird?",100
Unter welchen Umständen kann eine Verzögerung der Zustellung der Klageschrift trotz Verschulden der die Zustellung betreibenden Partei noch als 'demnächst' angesehen werden?,200
Welche Rolle spielt die Art der Mitwirkung einer Behörde im Enteignungsentschädigungsverfahren bei der Beurteilung einer Verzögerung der Zustellung der Klage?,19
Welche Bedeutung hat die zutreffende Bezeichnung der Vertretungsverhältnisse einer Behörde im Entschädigungsfestsetzungsverfahren für die Beurteilung einer Verzögerung der Zustellung der Klage?,19
"Wie kann eine Enteignungsbehörde dazu beitragen, Missverständnisse über die 'richtige' Prozessvertretung einer Partei zu vermeiden?",40
Welche Konsequenzen hat die Aufhebung des angefochtenen Urteils und die Zurückverweisung der Sache an das Berufungsgericht?,196
"Welche Voraussetzungen müssen erfüllt sein, damit ein durchschnittlicher Versicherungsnehmer den Begriff ""Enteignungsangelegenheiten"" auf schuldrechtliche Ansprüche bezieht?",24
"Wer ist verpflichtet, die gebotene enge Auslegung von Ausschlussklauseln in Versicherungsverträgen zu beachten?",40
Welche Rolle spielt der systematische Aufbau von § 3 (3) der ARB bei der Interpretation von Ausschlussklauseln?,30
