question,cluster
"Unter welchen Voraussetzungen kann ein Feststellungsantrag auf Schadensersatzverpflichtung Erfolg haben, wenn ein Mangel feststeht?",16
"Welche Rolle spielt die Fristsetzung mit Ablehnungsandrohung für den Ersatz von Folgeschäden, die einer Nachbesserung nicht zugänglich sind?",46
"Wer ist verpflichtet, die Mängelbeseitigungskosten zu tragen, wenn ein Mangel festgestellt wurde?",10
Welche Rechtsgrundlage gilt für die Verpflichtung zur Mängelbeseitigung und Schadensersatz bei Werkverträgen?,210
"Wie ist der Umfang der Schadensersatzverpflichtung zu bestimmen, wenn es um Folgeschäden geht, die einer Nachbesserung nicht zugänglich sind?",45
"Welche Bedeutung hat die Entscheidung des Landgerichts, wenn es sich nur mit bestimmten Ansprüchen befaßt hat und andere Ansprüche noch nicht entschieden wurden?",106
"Welche Voraussetzungen müssen erfüllt sein, damit eine Gesellschaft bürgerlichen Rechts (GbR) gerichtlich vertreten werden kann?",9
"Wer ist berechtigt, eine GbR außergerichtlich zu vertreten?",10
Wie kann ein Vertretungsmangel bei einer GbR geheilt werden?,32
"Welche Konsequenzen hat es, wenn eine GbR nicht ordnungsgemäß vertreten ist?",9
Welche Rolle spielt der Gesellschaftsvertrag bei der Vertretung einer GbR?,13
Unter welchen Bedingungen kann die Angabe des Vertreters einer GbR berichtigt werden?,9
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherter einen Anspruch auf Bonuspunkte hat?",14
"Wer ist befugt, die Zuteilung von Bonuspunkten zu entscheiden?",134
Wie wird die Höhe der Überschussbeteiligung ermittelt?,40
Welche Rolle spielt der Verwaltungsrat bei der Verwendung der Rückstellung für Überschussverteilung?,177
Welche Rechtsgrundlage gilt für den Anspruch auf Auskunft über die von der Beklagten erzielten Überschüsse?,210
"Welche Rechtsfolge tritt ein, wenn ein Versicherter keinen Anspruch auf Bonuspunkte hat?",14
"Welche Bedingungen müssen erfüllt sein, damit ein Versicherter einen Anspruch auf Überschussbeteiligung hat?",14
"Wer ist verpflichtet, die Rückstellung für Überschussverteilung zu bilden?",10
Wie ist die Rückstellung für Überschussverteilung zu verwenden?,96
"Welche Bedingungen müssen erfüllt sein, damit eine Klausel in Allgemeinen Geschäftsbedingungen unwirksam ist?",64
"Wer ist verpflichtet, eine Inhaltskontrolle von Allgemeinen Geschäftsbedingungen durchzuführen?",64
Welche Rechtsgrundlage gilt für die Überprüfung von Klauseln in Allgemeinen Geschäftsbedingungen?,210
Wie wird die Unwirksamkeit von Klauseln in Allgemeinen Geschäftsbedingungen geprüft?,64
"Welche Rechte hat ein Reisender, wenn er von einem Reisevertrag zurücktritt?",51
Welche Rolle spielt die Schadensminderungspflicht des Reiseveranstalters bei der Berechnung von Entschädigungen im Falle eines Rücktritts?,51
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klausel in Allgemeinen Geschäftsbedingungen wirksam ist?",64
Wie wird die Wirksamkeit von Klauseln in Allgemeinen Geschäftsbedingungen geprüft?,64
"Welche Rechtsgrundlage gilt für die Verpflichtung eines Reiseveranstalters, eine Reise noch anderweitig verwenden zu können, wenn der Reisende nicht zahlt?",51
"Welche Voraussetzungen müssen erfüllt sein, damit ein Wasserversorgungsunternehmen einen angemessenen Baukostenzuschuss von Anschlussnehmern verlangen kann?",185
Unter welchen Umständen kann ein Anschlussnehmer die von ihm geleisteten Kosten für die Erstellung eines Hausanschlusses zurückfordern?,16
"Wer ist verpflichtet, die Kosten für die Erneuerung eines bereits bestehenden Anschlusses zu tragen?",10
"Welche Rolle spielt das Eigentum an einer Altleitung bei der Frage, ob ein Wasserversorgungsunternehmen einen Baukostenzuschuss fordern kann?",185
Welche Rechtsgrundlage gilt für die Erhebung von Hausanschlusskosten in den neuen Bundesländern nach dem 3. Oktober 1990?,11
Welche Pflichten hat ein Wasserversorgungsunternehmen im Hinblick auf die Vorhaltung eines Anschlusses?,185
Welche Bedeutung hat der Einbau eines eigenen Wasserzählers durch ein Wasserversorgungsunternehmen für die Eigentumsverhältnisse an einer Altleitung?,185
Unter welchen Bedingungen kann ein Wasserversorgungsunternehmen einen Baukostenzuschuss als weiteren Baukostenzuschuss verlangen?,185
Welche Rechtsfolgen hat die Erneuerung eines Anschlusses durch ein Wasserversorgungsunternehmen?,185
"Welche Rechtsgrundlage gilt für die Zurechnung von Kosten für die Auswechslung von Hausanschlüssen, die vor dem 3. Oktober 1990 errichtet wurden?",11
"Welche Voraussetzungen müssen erfüllt sein, damit eine Mietminderung wegen eines Mangels an der Gebrauchstauglichkeit des Mietobjekts wirksam ist?",16
"Wer ist verpflichtet, die Gebrauchstauglichkeit des Mietobjekts sicherzustellen?",10
Welche Rolle spielt die zugesicherte Mieterstruktur für die Gebrauchstauglichkeit des Mietobjekts?,12
Unter welchen Bedingungen kann eine Mietminderung wegen von der Vermieterin behaupteten Stromschwankungen nicht geltend gemacht werden?,66
Wie kann eine Vermieterin ihre Aufklärungspflicht vor Vertragsschluss verletzt haben?,66
Welche Rechtsgrundlage gilt für die Zurechnung von Mängeln an der Belüftungsanlage auf die Vermieterin?,210
Unter welchen Bedingungen kann eine Miete nicht wegen Fehlens einer zugesicherten Eigenschaft gemindert werden?,66
"Wer ist verpflichtet, das Schließsystem des Mietobjekts zu installieren und zu warten?",56
Welche Rechtsfolgen hat das Fehlen eines Center-Managements für die Vermieterin?,210
Welche Rolle spielt der Zustand der Fassade des Mietobjekts für die Gebrauchstauglichkeit?,12
Welche Rechtsgrundlage gilt für die Abweisung einer Klage aufgrund der Rechtskraft eines früheren Urteils?,210
"Unter welchen Bedingungen erwächst ein Urteil in Rechtskraft, wenn das Gericht die Zulässigkeit der Klage offen lässt?",106
"Wer ist verpflichtet, die Zulässigkeit einer Klage zu prüfen, und welche Konsequenzen hat es, wenn dies unterlassen wird?",10
"Welche Rolle spielt die Begründetheit einer Klage, wenn das Gericht ihre Zulässigkeit nicht prüft?",46
"Welche Rechtsfolge tritt ein, wenn eine Klage aufgrund der Rechtskraft eines früheren Urteils abgewiesen wird?",210
"Wie kann eine Klage unbegründet sein, wenn sie auf denselben Lebenssachverhalt gestützt ist wie eine vorher abgewiesene Feststellungsklage?",30
Welche Bedeutung hat die materielle Rechtskraft eines Urteils für die Zulässigkeit einer neuen Klage?,46
"Welche Auswirkungen hat die Rechtskraft eines Urteils auf eine spätere Klage, die sich auf denselben Lebenssachverhalt bezieht?",45
"Wie kann eine Klage unbegründet sein, wenn sie auf einen Kündigungsfolgeschaden gerichtet ist, der in gleicher Weise wie der streitgegenständliche Schaden von der Rechtskraft betroffen ist?",45
"Welche Rechtsfolge tritt ein, wenn eine Klage auf Ersatz eines Kündigungsfolgeschadens unbegründet ist?",210
"Welche Voraussetzungen müssen erfüllt sein, damit eine Tätigkeit als Nachweistätigkeit im Sinne des § 1 Abs. 1 WoVermittG angesehen werden kann?",2
"Wer ist verpflichtet, die Gelegenheit zum Abschluss eines Mietvertrags nachzuweisen, um als Wohnungsvermittler im Sinne des § 1 Abs. 1 WoVermittG zu gelten?",179
Was ist das gesetzliche Leitbild des Nachweis- und Vermittlungsmaklers nach § 652 BGB und wie ist es auf den Bereich der Wohnungsvermittlung anzuwenden?,8
"Wie kann ein Makler einen potentiellen Vertragspartner mit vollständigem Namen und Anschrift zur Kenntnis bringen, um einen Nachweis im Sinne des § 652 Abs. 1 Satz 1 BGB zu erbringen?",48
"Welche Informationen müssen in einer Objektliste enthalten sein, damit sie als ausreichend konkreter Hinweis auf eine Vertragsgelegenheit angesehen werden kann?",159
"Wie kann ein Makler sicherstellen, dass seine Kunden von einer bestehenden Vertragsbereitschaft der Vermieter ausgehen können?",66
"Welche Ausnahmeregelungen des § 3 Abs. 3 Satz 2 oder 3 WoVermittG können unter bestimmten Voraussetzungen den Wohnungsvermittler berechtigen, Erstattung nachgewiesener Auslagen zu verlangen?",54
"Welche Rechte haben Kunden eines Wohnungsvermittlers, wenn dieser ein von einem späteren Mietvertragsabschluss unabhängiges ""Service-Entgelt"" fordert?",66
Welche Pflichten hat ein Wohnungsvermittler gegenüber seinen Kunden bezüglich der Richtigkeit und Vollständigkeit der Angaben zu den Mietobjekten?,5
"Welche Rechtsfolgen hat es, wenn ein Wohnungsvermittler ein Entgelt für seine Dienstleistungen fordert, das nicht den Vorschriften des § 3 Abs. 3 Satz 1 WoVermittG entspricht?",54
"Welche Voraussetzungen müssen erfüllt sein, damit ein Auskunftsanspruch auf Grundlage von Treu und Glauben gegeben ist?",166
"Wer kann einen Auskunftsanspruch geltend machen, wenn er in entschuldbarer Weise über sein Recht im Ungewissen ist?",82
"Was ist erforderlich, damit der Verpflichtete zur Erteilung einer Auskunft verpflichtet ist?",53
"Wie kann der Auskunftsanspruch geltend gemacht werden, wenn der Schadensersatzanspruch noch nicht feststeht?",45
Welche Rolle spielt der Verdacht einer Vertragspflichtverletzung bei der Geltendmachung eines Auskunftsanspruchs?,46
Welche Rechtsgrundlage gilt für die Verjährung von Schadensersatzansprüchen in diesem Fall?,210
Wie lange beträgt die Verjährungsfrist für Schadensersatzansprüche in diesem Fall?,74
Wie kann die Verjährungsfrist gehemmt werden?,32
Welche Auswirkungen hat die Rücknahme einer Widerklage auf die Verjährungsfrist?,45
"Welche Rechtsfolge tritt ein, wenn die Verjährungsfrist abgelaufen ist?",210
"Welche Voraussetzungen müssen erfüllt sein, damit eine Eigentumsverletzung im Sinne des § 823 Abs. 1 BGB vorliegt, wenn das Grundstück bereits mit einem Mangel behaftet ist?",16
"Wer ist verpflichtet, die Raumbeständigkeit von Schlacke zu berücksichtigen, wenn sie als Füllmaterial für Grundstücke verwendet wird?",10
"Wie kann ein Geschädigter beweisen, dass ein Schaden durch eine Volumenvergrößerung von Schlacke verursacht wurde, wenn dies in Fachkreisen bereits vor 1980 bekannt war?",161
"Welche Rolle spielt das Integritätsinteresse des Eigentümers bei einer Eigentumsverletzung, wenn das Grundstück bereits mit einem Mangel behaftet ist?",109
"Wie kann ein Eigentümer seinen Schadenersatzanspruch geltend machen, wenn das Grundstück bereits mit einem Mangel behaftet ist, der erst später sichtbar wird?",109
"Welche Rechtsgrundlage gilt für die Haftung eines Dritten, wenn er Schlacke auf ein Grundstück liefert, ohne die Bebaubarkeit des Grundstücks zu berücksichtigen?",210
"Wie kann ein Eigentümer nachweisen, dass sein Eigentum durch eine Volumenvergrößerung von Schlacke verletzt wurde, wenn die Schlacke bereits im Grundstück vorhanden war, bevor er es erworben hat?",109
"Welche Bedingungen müssen erfüllt sein, damit ein Schadenersatzanspruch aus unerlaubter Handlung geltend gemacht werden kann, wenn das Grundstück bereits mit einem Mangel behaftet ist?",16
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertrag wegen Geschäftsunfähigkeit einer Partei nichtig ist?",16
Wer kann die Nichtigkeit eines Vertrages aufgrund von Geschäftsunfähigkeit einer Partei rügen?,0
"Unter welchen Bedingungen kann ein Vertragsteil von einem Vertrag zurücktreten, wenn die andere Partei ihre Pflichten nicht erfüllt?",16
Welche Rolle spielt der Wille der Vertragsparteien bei der Bestätigung eines Vertrages nach § 141 BGB?,62
Welche Rechtsgrundlage gilt für den Schenkungswiderruf wegen groben Undanks nach § 530 BGB?,210
Welche Bedeutung hat die Kenntnis oder Zweifel an der Rechtsbeständigkeit eines Vertrages für die Bestätigung nach § 141 BGB?,62
Wie kann ein Gericht die fachlichen Feststellungen oder Schlußfolgerungen eines Gutachters überprüfen?,106
Welche Bedeutung hat das Vorliegen von Geschäftsunfähigkeit bei der Frage der Vertragsaufhebung oder -änderung?,58
"Welche Voraussetzungen müssen erfüllt sein, damit eine Forderung aus einer vorsätzlich begangenen unerlaubten Handlung als Forderung im Sinne des § 850f Abs. 2 ZPO gilt?",97
"Wer ist verpflichtet, den Differenzschaden zu ersetzen, wenn eine Täuschungshandlung den Abschluss eines Vertrages beeinflusst hat?",10
Wie ist der Vermögensschaden bei Forderungen aus unerlaubter Handlung grundsätzlich zu ermitteln?,45
"Warum kann der Geschädigte in bestimmten Fällen das Erfüllungsinteresse verlangen, obwohl die Anwendung der Differenzhypothese im Ergebnis das Erfüllungsinteresse verlangt?",23
Welche Rolle spielt der hypothetische Geschehensablauf bei der Ermittlung des Differenzschadens?,46
Welche Rechtsgrundlage gilt für die Bestimmung des pfändbaren Teils des Arbeitseinkommens ohne Rücksicht auf die in § 850c ZPO vorgesehenen Beschränkungen?,104
"Wer ist berechtigt, im Vollstreckungsverfahren ohne Zustimmung des Schuldners nachzuweisen, dass der titulierte Anspruch auch auf einer vorsätzlich begangenen unerlaubten Handlung beruht?",10
Welche Kosten kann der Geschädigte im Rahmen des Schadensersatzes geltend machen?,45
"Wann kann der Schutzzweck des Betrugstatbestandes gemäß § 263 StGB den Umfang des nach § 823 Abs. 2, §§ 249 ff. BGB geschuldeten Schadensersatzes bestimmen?",97
Welche Bedeutung hat das rechtliche Interesse des Gläubigers für die Begründetheit eines Feststellungsbegehrens nach § 850f Abs. 2 ZPO?,104
"Welche Anforderungen müssen an ein Sachverständigengutachten gestellt werden, um die ortsübliche Vergleichsmiete im Rahmen eines Mieterhöhungsverlangens nach § 558 BGB nachzuweisen?",8
"Wer ist verpflichtet, die Entwicklung der Mieten in den letzten vier Jahren darzustellen, um die ortsübliche Vergleichsmiete zu ermitteln?",203
Welche Rolle spielt die Berücksichtigung von Neu- und Bestandsmieten bei der Ermittlung der ortsüblichen Vergleichsmiete?,46
"Wie kann ein Mieter die Berechtigung eines Mieterhöhungsverlangens nach § 558 BGB überprüfen, wenn er ein Sachverständigengutachten zur Begründung erhält?",66
"Welche Konsequenzen hat es, wenn ein Sachverständigengutachten zur Begründung eines Mieterhöhungsverlangens unzureichend ist?",118
"Wie kann ein Vermieter sicherstellen, dass sein Mieterhöhungsverlangen nach § 558 BGB wirksam ist?",66
Welche Bedeutung hat die genaue Beschreibung der besichtigten Musterwohnung in einem Sachverständigengutachten im Zusammenhang mit einem Mieterhöhungsverlangen?,118
"Welche Auswirkungen hat es, wenn ein Sachverständigengutachten keine ausreichenden Informationen enthält, um die Berechtigung eines Mieterhöhungsverlangens zu überprüfen?",118
Wie kann ein Mieter die Entscheidung des Gerichts im Falle eines Mieterhöhungsverlangens beeinflussen?,66
Welche Bedeutung hat die genaue Bezeichnung der Vergleichswohnungen in einem Sachverständigengutachten im Rahmen eines Mieterhöhungsverlangens?,118
"Welche Voraussetzungen müssen erfüllt sein, damit eine Abnahme des Gemeinschaftseigentums wirksam ist?",65
"Wer ist berechtigt, die Abnahme des Gemeinschaftseigentums wirksam zu erklären?",65
"Was geschieht, wenn das Sondereigentum nicht abgenommen wird?",189
"Wie lange dauert die Verjährungsfrist für Mängelansprüche am Sondereigentum, wenn die VOB/B Anwendung findet?",52
"Wer trägt die Darlegungs- und Beweislast für die Mängelfreiheit des Sondereigentums, wenn dieses nicht abgenommen wurde?",100
"Wie kann ein Käufer Mängel am Gemeinschaftseigentum geltend machen, wenn keine wirksame Abnahme stattgefunden hat?",65
"Welche Rechte hat ein Käufer, wenn er das Sondereigentum nicht abnimmt und Mängel feststellt?",63
Wie kann ein Verwalter einer Wohnungseigentümergemeinschaft eine wirksame Abnahme des Gemeinschaftseigentums erklären?,65
"Welche Rolle spielt die Verjährung bei Mängelansprüchen am Sondereigentum, wenn die VOB/B Anwendung findet?",52
"Wie kann ein Käufer die Verjährung von Mängelansprüchen am Sondereigentum verhindern, wenn er das Sondereigentum nicht abnimmt?",63
Welche Art von Ansprüchen unterliegen der obligatorischen Streitschlichtung nach § 37a Abs. 1 Nr. 1 AGJusG SL?,2
Unter welchen Voraussetzungen ist ein Schlichtungsversuch vor der Erhebung einer Klage vorgeschrieben?,16
"Wer ist verpflichtet, einen Schlichtungsversuch zu unternehmen, bevor eine Klage erhoben wird?",10
"Welche Rechtsfolge tritt ein, wenn eine Partei die obligatorische Streitschlichtung nicht durchführt?",0
Wie beeinflusst die Entstehungsgeschichte einer Rechtsnorm die Interpretation ihrer Anwendung?,193
Welche Rolle spielt die bundesrechtliche Ermächtigung in § 15a Abs. 1 Satz 1 Nr. 2 EGZPO für die Anwendung von § 37a Abs. 1 Nr. 1 AGJusG SL?,2
